"id","mas_college_stream_id","mas_college_code","mas_college_name","mas_college_exam_centre","mas_college_type","mas_college_status_id","created_at","updated_at","created_by","updated_by","mas_college_UniversityID","mas_college_AffiliationCode","mas_college_ManagementCode","mas_college_AccreditationStatus","mas_college_DateofAccreditation","mas_college_NAACGrade","mas_college_YearofEstablishment","mas_college_state_id","mas_college_district_id","mas_college_taluk_id","temp_district","mas_college_city_id","latitude","longitude","mas_college_is_internal"
1868,6,,"Dr. Panjabrao Alias Bhausaheb Deshmukh Memorial Medical College, Amravati",0,T,50,,,,,78,,,,,,,15,1,1,,,,,3
1869,6,,"Dr. Rajendra Gode Medical College, Amravati",0,P,50,,,,,78,,,,,,,15,1,1,,,,,3
1870,6,,"Dr. Shankarrao Chavan Govt. Medical College, Nanded",0,G,50,,,,,78,,,,,,,15,1,1,,,,,3
1871,6,,"Dr. Ulhas Patil Medical College and Hospital, Jalgaon",0,T,50,,,,,78,,,,,,,15,1,1,,,,,3
1872,6,,"Dr Vaishampayan Memorial Medical College, Solapur",0,G,50,,,,,78,,,,,,,15,1,1,,,,,3
1873,6,,"Dr.Vasantrao Pawar Med. Col. Hosp. and Research Centre,Nasik (Prev. NDMVP Samaj Medical College)",0,T,50,,,,,78,,,,,,,15,1,1,,,,,3
1874,6,,"Dr. Vithalrao Vikhe Patil Foundations Medical College and Hospital, Ahmednagar",0,T,50,,,,,78,,,,,,,15,1,1,,,,,3
1875,6,,"Government Medical College, Akola",0,G,50,,,,,78,,,,,,,15,1,1,,,,,3
1876,6,,"Government Medical College, Alibag",0,G,50,,,,,78,,,,,,,15,1,1,,,,,3
1877,6,,"Government Medical College, Ambernath",0,G,50,,,,,78,,,,,,,15,1,1,,,,,3
1878,6,,"Government Medical College, Amravati",0,G,50,,,,,78,,,,,,,15,1,1,,,,,3
1879,6,,"Government Medical college and District Hospital, Ratnagiri",0,G,50,,,,,78,,,,,,,15,1,1,,,,,3
1880,6,,"Government Medical College, Aurangabad",0,G,50,,,,,78,,,,,,,15,1,1,,,,,3
1881,6,,"Government Medical College, Bhandara",0,G,50,,,,,78,,,,,,,15,1,1,,,,,3
1882,6,,"Government Medical College, Buldhana",0,G,50,,,,,78,,,,,,,15,1,1,,,,,3
1883,6,,"Government Medical College, Chandrapur",0,G,50,,,,,78,,,,,,,15,1,1,,,,,3
1884,6,,"Government Medical College, Gadchiroli",0,G,50,,,,,78,,,,,,,15,1,1,,,,,3
1885,6,,"Government Medical College, Gondia",0,G,50,,,,,78,,,,,,,15,1,1,,,,,3
1886,6,,"Government Medical College, Hingoli",0,G,50,,,,,78,,,,,,,15,1,1,,,,,3
1887,6,,"Government Medical College and Hospital, Baramati",0,G,50,,,,,78,,,,,,,15,1,1,,,,,3
1888,6,,"Government Medical College, Jalgaon",0,G,50,,,,,78,,,,,,,15,1,1,,,,,3
1889,6,,"Government Medical College, Jalna",0,G,50,,,,,78,,,,,,,15,1,1,,,,,3
1890,6,,"Government Medical College, Latur",0,G,50,,,,,78,,,,,,,15,1,1,,,,,3
1891,6,,"Government Medical College, Miraj",0,G,50,,,,,78,,,,,,,15,1,1,,,,,3
1892,6,,"Government Medical College, Mumbai",0,G,50,,,,,78,,,,,,,15,1,1,,,,,3
1893,6,,"Government Medical College, Nagpur",0,G,50,,,,,186,,,,,,,15,1,1,,,,,3
1894,6,,"Government Medical College, Nandurbar",0,G,50,,,,,78,,,,,,,15,1,1,,,,,3
1895,6,,"Government Medical College, Nashik",0,G,50,,,,,78,,,,,,,15,1,1,,,,,3
1896,6,,"Government Medical College, Osmanabad",0,G,50,,,,,78,,,,,,,15,1,1,,,,,3
1897,6,,"Government Medical College, Parbhani",0,G,50,,,,,78,,,,,,,15,1,1,,,,,3
1898,6,,"Government Medical College ,Satara",0,G,50,,,,,78,,,,,,,15,1,1,,,,,3
1899,6,,"Government Medical College, Sindhudurg",0,G,50,,,,,78,,,,,,,15,1,1,,,,,3
1900,6,,"Government Medical College, Washim",0,G,50,,,,,78,,,,,,,15,1,1,,,,,3
1901,6,,"Grant Medical College, Mumbai",0,G,50,,,,,78,,,,,,,15,1,1,,,,,3
1902,6,,"H.B.T. Medical College and Dr. R.N. Cooper Municipal General Hospital, Juhu, Mumbai",0,G,50,,,,,78,,,,,,,15,1,1,,,,,3
1903,6,,"Indian Institute of Medical Science and Research, Jalna",0,T,50,,,,,78,,,,,,,15,1,1,,,,,3
1904,6,,"Indira Gandhi Medical College and Hospital, Nagpur",0,G,50,,,,,78,,,,,,,15,1,1,,,,,3
1905,6,,"Jawaharlal Nehru Medical College, Sawangi (Meghe), Wardha",0,T,50,,,,,31,,,,,,,15,1,1,,,,,3
1906,6,,"KJ Somaiyya Medical College and Research Centre, Mumbai",0,T,50,,,,,78,,,,,,,15,1,1,,,,,3
1907,6,,"Krishna Institute of Medical Sciences, Karad",0,T,50,,,,,71,,,,,,,15,1,1,,,,,3
1908,6,,"Lokmanya Tilak Municipal Medical College, Sion, Mumbai",0,G,50,,,,,78,,,,,,,15,1,1,,,,,3
1909,6,,"Maharashtra Institute of Medical Education and Research, Talegaon,Pune",0,T,50,,,,,78,,,,,,,15,1,1,,,,,3
1910,6,,"Maharashtra Institute of Medical Sciences and Research, Latur",0,T,50,,,,,78,,,,,,,15,1,1,,,,,3
1911,6,,"Mahatma Gandhi Institute of Medical Sciences, Sevagram, Wardha",0,T,50,,,,,78,,,,,,,15,1,1,,,,,3
1912,6,,"Mahatma Gandhi Mission Medical College, Vashi",0,T,50,,,,,89,,,,,,,15,1,1,,,,,3
1913,6,,"Mahatma Gandhi Missions Medical College, Aurangabad",0,T,50,,,,,89,,,,,,,15,1,1,,,,,3
1914,6,,"Mahatma Gandhi Missions Medical College, Navi Mumbai",0,T,50,,,,,89,,,,,,,15,1,1,,,,,3
1915,6,,"Mahatma Gandhi Missions Medical College, Nerul, Navi Mumbai",0,P,50,,,,,89,,,,,,,15,1,1,,,,,3
1916,6,,"N. K. P. Salve Instt. of Medical Sciences and Research Centre and Lata Mangeshkar Hospital, Nagpur",0,T,50,,,,,78,,,,,,,15,1,1,,,,,3
1917,6,,"Padmashree Dr. D.Y.Patil Medical College, Navi Mumbai",0,T,50,,,,,100,,,,,,,15,1,1,,,,,3
1918,6,,"Parbhani Medical College, Parbhani",0,S,50,,,,,78,,,,,,,15,1,1,,,,,3
1919,6,,"Prakash Institute of Medical Sciences and Research, Sangli",0,T,50,,,,,78,,,,,,,15,1,1,,,,,3
1920,6,,"Rajashree Chatrapati Shahu Maharaj Government Medical College, Kolhapur",0,G,50,,,,,78,,,,,,,15,1,1,,,,,3
1921,6,,"Rajiv Gandhi Medical College and Chhatrapati Shivaji Maharaj Hospital, Thane",0,G,50,,,,,78,,,,,,,15,1,1,,,,,3
1922,6,,"Rural Medical College, Loni",0,T,50,,,,,105,,,,,,,15,1,1,,,,,3
1923,6,,"Seth GS Medical College, and KEM Hospital, Mumbai",0,G,50,,,,,78,,,,,,,15,1,1,,,,,3
1924,6,,"Shri Ramchandra Institute of Medical Sciences, Aurangabad",0,T,50,,,,,78,,,,,,,15,1,1,,,,,3
1925,6,,"Shri Vasant Rao Naik Govt. Medical College, Yavatmal",0,G,50,,,,,78,,,,,,,15,1,1,,,,,3
1926,6,,"Sindhudurg Shikshan Prasarak Mandal (SSPM) Medical College and Lifetime Hospital, Padave, Sindhudurg",0,T,50,,,,,78,,,,,,,15,1,1,,,,,3
1927,6,,"SMBT Institute of Medical Sciences and Research Centre, Nandihills, Nashik",0,T,50,,,,,78,,,,,,,15,1,1,,,,,3
1928,6,,"Smt. Kashibai Navale Medical College and General Hospital,Pune",0,T,50,,,,,78,,,,,,,15,1,1,,,,,3
1929,6,,"Sri Bhausaheb Hire Government Medical College, Dhule",0,G,50,,,,,78,,,,,,,15,1,1,,,,,3
1930,6,,"SRTR Medical College, Ambajogai",0,G,50,,,,,78,,,,,,,15,1,1,,,,,3
1931,6,,"Symbiosis Medical College for Women, Pune",0,S,50,,,,,160,,,,,,,15,1,1,,,,,3
1932,6,,"Terna Medical College, Navi Mumbai",0,T,50,,,,,78,,,,,,,15,1,1,,,,,3
1933,6,,"Topiwala National Medical College, Mumbai",0,G,50,,,,,78,,,,,,,15,1,1,,,,,3
1934,6,,"Vedantaa Institute of Medical Sciences, Palghar, Maharashtra",0,P,50,,,,,78,,,,,,,15,1,1,,,,,3
1935,6,,"Government Medical College, Churachandpur",0,G,50,,,,,87,,,,,,,16,1,1,,,,,3
1936,6,,"Jawaharlal Nehru Institute of Medical Sciences,Porompet,Imphal",0,G,50,,,,,87,,,,,,,16,1,1,,,,,3
1937,6,,"Regional Institute of Medical Sciences, Imphal",0,G,50,,,,,87,,,,,,,16,1,1,,,,,3
1938,6,,Shija Academy of Health Sciences,0,P,50,,,,,87,,,,,,,16,1,1,,,,,3
1939,6,,"North Eastern Indira Gandhi Regional Instt. of Health and Medical Sciences, Shillong",0,G,50,,,,,98,,,,,,,17,1,1,,,,,3
1940,6,,PA Sangma International Medical College and Hospital,0,T,50,,,,,187,,,,,,,17,1,1,,,,,3
1941,6,,"Zoram Medical College, Mizoram",0,G,50,,,,,90,,,,,,,18,1,1,,,,,3
1942,6,,Nagaland Institute of Medical Sciences and Research,0,G,50,,,,,93,,,,,,,19,1,1,,,,,3
1943,6,,"All India Institute of Medical Sciences, Bhubaneswar",0,G,50,,,,,153,,,,,,,20,1,1,,,,,3
1944,6,,"Dharanidhar Medical College and Hospital (DDMCH), Keonjhar,",0,G,50,,,,,92,,,,,,,20,1,1,,,,,3
1945,6,,"DRIEMS Institute of Health Sciences and Hospital, Kairapari",0,S,50,,,,,170,,,,,,,20,1,1,,,,,3
1946,6,,"Government Medical College and Hospital, Jajpur",0,G,50,,,,,188,,,,,,,20,1,1,,,,,3
1947,6,,"Government Medical College and Hospital (Renamed as Bhima Bhoi Medical College and Hospital), Balangir",0,G,50,,,,,120,,,,,,,20,1,1,,,,,3
1948,6,,"Government Medical College and Hospital (Renamed as Fakir Mohan Medical College and Hospital), Balasore",0,G,50,,,,,44,,,,,,,20,1,1,,,,,3
1949,6,,"Government Medical College, Sundargarh",0,G,50,,,,,120,,,,,,,20,1,1,,,,,3
1950,6,,"Hi-Tech Medical College and Hospital, Bhubaneswar",0,T,50,,,,,170,,,,,,,20,1,1,,,,,3
1951,6,,"Hi-Tech Medical College and Hospital, Rourkela",0,T,50,,,,,120,,,,,,,20,1,1,,,,,3
1952,6,,Institute of Medical Sciences and SUM Hospital,0,T,50,,,,,134,,,,,,,20,1,1,,,,,3
1953,6,,"Instt. Of Medical Sciences and SUM Hospital, Bhubaneswar",0,T,50,,,,,134,,,,,,,20,1,1,,,,,3
1954,6,,"Kalinga Institute of Medical Sciences, Bhubaneswar",0,T,50,,,,,67,,,,,,,20,1,1,,,,,3
1955,6,,"MKCG Medical College, Berhampur",0,G,50,,,,,17,,,,,,,20,1,1,,,,,3
1956,6,,"Pt. Raghunath Murmu Medical College and Hospital, Baripada, Odisha",0,G,50,,,,,99,,,,,,,20,1,1,,,,,3
1957,6,,"Saheed Laxman Nayak Medical College and Hospital, Koraput",0,G,50,,,,,17,,,,,,,20,1,1,,,,,3
1958,6,,"Saheed Rendo Majhi Medical College and Hospital, Bhawanipatna, Kalahandi",0,G,50,,,,,163,,,,,,,20,1,1,,,,,3
1959,6,,"SCB Medical College, Cuttack",0,G,50,,,,,170,,,,,,,20,1,1,,,,,3
1960,6,,"Sri Jagannath Medical College and Hospital, Puri",0,G,50,,,,,170,,,,,,,20,1,1,,,,,3
1961,6,,"Veer Surendra Sai Institute of Medical Sciences and Research, Burla",0,G,50,,,,,120,,,,,,,20,1,1,,,,,3
1962,6,,"Aarupadai Veedu Medical College, Pondicherry",0,T,50,,,,,175,,,,,,,36,1,1,,,,,3
1963,6,,"Indira Gandhi Medical College and Research Institute, Puducherry",0,G,50,,,,,104,,,,,,,36,1,1,,,,,3
1964,6,,"Jawaharlal Institute of Postgraduate Medical Education and Research, Puducherry",0,G,50,,,,,155,,,,,,,36,1,1,,,,,3
1965,6,,"Mahatma Gandhi Medical College and Research Institute, Pondicherry",0,T,50,,,,,136,,,,,,,36,1,1,,,,,3
1966,6,,"Pondicherry Institute of Medical Sciences and Research, Pondicherry",0,T,50,,,,,104,,,,,,,36,1,1,,,,,3
1967,6,,"Sri Lakshmi Narayana Institute of Medical Sciences, Pondicherry",0,T,50,,,,,20,,,,,,,36,1,1,,,,,3
1968,6,,"Sri Manakula Vinayagar Medical College and Hospital, Pondicherry",0,T,50,,,,,104,,,,,,,36,1,1,,,,,3
1969,6,,"Sri Venkateswaraa Medical College, Hospital and Research Centre, Pondicherry",0,T,50,,,,,104,,,,,,,36,1,1,,,,,3
1970,6,,"Vinayaka Missions Medical College, Karaikal, Pondicherry",0,T,50,,,,,175,,,,,,,36,1,1,,,,,3
1971,6,,"Adesh Institute of Medical Sciences and Research, Bhatinda",0,T,50,,,,,1,,,,,,,21,1,1,,,,,3
1972,6,,"All India Institute of Medical Sciences, Bhatinda",0,G,50,,,,,153,,,,,,,21,1,1,,,,,3
1973,6,,"Chintpurni Medical College, Pathankot, Gurdaspur",0,T,50,,,,,13,,,,,,,21,1,1,,,,,3
1974,6,,"Christian Medical College, Ludhiana",0,T,50,,,,,13,,,,,,,21,1,1,,,,,3
1975,6,,"Dayanand Medical College and Hospital, Ludhiana",0,T,50,,,,,13,,,,,,,21,1,1,,,,,3
1976,6,,"Dr B R Ambedkar State Institute of Medical Sciences, SAS Nagar , Mohali",0,G,50,,,,,13,,,,,,,21,1,1,,,,,3
1977,6,,"Gian Sagar Medical College and Hospital, Patiala",0,T,50,,,,,13,,,,,,,21,1,1,,,,,3
1978,6,,"Government Medical College, Amritsar",0,G,50,,,,,13,,,,,,,21,1,1,,,,,3
1979,6,,"Government Medical College, Patiala",0,G,50,,,,,13,,,,,,,21,1,1,,,,,3
1980,6,,"Guru Govind Singh Medical College, Faridkot",0,G,50,,,,,13,,,,,,,21,1,1,,,,,3
1981,6,,"Punjab Institute of Medical Sciences, Jalandhar",0,T,50,,,,,13,,,,,,,21,1,1,,,,,3
1982,6,,RIMT Medical College and Hospital,0,T,50,,,,,189,,,,,,,21,1,1,,,,,3
1983,6,,"Sri Guru Ram Das Institute of Medical Sciences and Research, Sri Amritsar",0,T,50,,,,,138,,,,,,,21,1,1,,,,,3
1984,6,,"All India Institute of Medical Sciences, Jodhpur",0,G,50,,,,,153,,,,,,,22,1,1,,,,,3
1985,6,,"American International Institute of Medical Sciences, Bedwas",0,P,50,,,,,186,,,,,,,22,1,1,,,,,3
1986,6,,"Ananta Institute of Medical Sciences and Research Centre, Rajsamand",0,S,50,,,,,186,,,,,,,22,1,1,,,,,3
1987,6,,"Dr SN Medical College, Jodhpur",0,G,50,,,,,186,,,,,,,22,1,1,,,,,3
1988,6,,Dr S S Tantia Medical College Hospital and Research Centre,0,P,50,,,,,161,,,,,,,22,1,1,,,,,3
1989,6,,"Employees State Insurance Corporation Medical College,Alwar",0,G,50,,,,,112,,,,,,,22,1,1,,,,,3
1990,6,,"Geetanjali Medical College and Hospital,Udaipur",0,T,50,,,,,46,,,,,,,22,1,1,,,,,3
1991,6,,"Government Medical College, Alwar",0,G,50,,,,,112,,,,,,,22,1,1,,,,,3
1992,6,,"Government Medical College, Banswara",0,G,50,,,,,186,,,,,,,22,1,1,,,,,3
1993,6,,"Government Medical College, Baran",0,G,50,,,,,112,,,,,,,22,1,1,,,,,3
1994,6,,"Government Medical College, Barmer",0,G,50,,,,,186,,,,,,,22,1,1,,,,,3
1995,6,,"Government Medical College, Bharatpur, Rajasthan",0,G,50,,,,,112,,,,,,,22,1,1,,,,,3
1996,6,,"Government Medical College, Bhilwara, Rajasthan",0,G,50,,,,,186,,,,,,,22,1,1,,,,,3
1997,6,,"Government Medical College, Bundi",0,G,50,,,,,112,,,,,,,22,1,1,,,,,3
1998,6,,"Government Medical College, Chittorgarh",0,G,50,,,,,186,,,,,,,22,1,1,,,,,3
1999,6,,"Government Medical College, Churu",0,G,50,,,,,112,,,,,,,22,1,1,,,,,3
2000,6,,"Government Medical College, Dausa",0,G,50,,,,,112,,,,,,,22,1,1,,,,,3
2001,6,,"Government Medical College, Dholpur",0,G,50,,,,,112,,,,,,,22,1,1,,,,,3
2002,6,,"Government Medical College, Dungarpur",0,G,50,,,,,186,,,,,,,22,1,1,,,,,3
2003,6,,"Government Medical College, Hanumangarh",0,G,50,,,,,186,,,,,,,22,1,1,,,,,3
2004,6,,"Government Medical College, Jhunjhunu",0,G,50,,,,,190,,,,,,,22,1,1,,,,,3
2005,6,,"Government Medical College, Karauli",0,G,50,,,,,112,,,,,,,22,1,1,,,,,3
2006,6,,"Government Medical College, Kota",0,G,50,,,,,112,,,,,,,22,1,1,,,,,3
2007,6,,"Government Medical College, Nagaur",0,G,50,,,,,186,,,,,,,22,1,1,,,,,3
2008,6,,"Government Medical College, Pali, Rajasthan",0,G,50,,,,,186,,,,,,,22,1,1,,,,,3
2009,6,,"Government Medical College, Sawai Madhopur",0,G,50,,,,,112,,,,,,,22,1,1,,,,,3
2010,6,,"Government Medical College, Sirohi",0,G,50,,,,,186,,,,,,,22,1,1,,,,,3
2011,6,,"Government Medical College, Sri Ganganagar",0,G,50,,,,,186,,,,,,,22,1,1,,,,,3
2012,6,,"Jaipur National University Institute of Medical Sciences and Resarch Centre, Jagatpura, Jaipur",0,P,50,,,,,58,,,,,,,22,1,1,,,,,3
2013,6,,"Jawaharlal Nehru Medical College, Ajmer",0,G,50,,,,,111,,,,,,,22,1,1,,,,,3
2014,6,,"Jhalawar Medical College, Jhalawar",0,G,50,,,,,111,,,,,,,22,1,1,,,,,3
2015,6,,JIET Medical College And Hospital,0,T,50,,,,,186,,,,,,,22,1,1,,,,,3
2016,6,,"Mahatma Gandhi Medical College and Hospital, Sitapur, Jaipur",0,T,50,,,,,82,,,,,,,22,1,1,,,,,3
2017,6,,"National Institute of Medical Science and Research, Jaipur",0,T,50,,,,,95,,,,,,,22,1,1,,,,,3
2018,6,,"Pacific Institute of Medical Sciences, Umarda, Udaipur",0,S,50,,,,,119,,,,,,,22,1,1,,,,,3
2019,6,,"Pacific Medical College and Hospital, Bhilo Ka Bedla, Udaipur",0,T,50,,,,,112,,,,,,,22,1,1,,,,,3
2020,6,,"R N T Medical College, Udaipur",0,G,50,,,,,186,,,,,,,22,1,1,,,,,3
2021,6,,"RUHS College of Medical Sciences, Jaipur",0,G,50,,,,,112,,,,,,,22,1,1,,,,,3
2022,6,,"Sardar Patel Medical College, Bikaner",0,G,50,,,,,186,,,,,,,22,1,1,,,,,3
2023,6,,"Shri Kalyan Govt. Medical College, Sikar, Rajasthan",0,G,50,,,,,112,,,,,,,22,1,1,,,,,3
2024,6,,"SMS Medical College, Jaipur",0,G,50,,,,,112,,,,,,,22,1,1,,,,,3
2025,6,,Sudha Medical College,0,S,50,,,,,112,,,,,,,22,1,1,,,,,3
2026,6,,Vyas Medical College and Hospital,0,P,50,,,,,186,,,,,,,22,1,1,,,,,3
2027,6,,"Sikkim Manipal Institute of Medical Sciences, Gangtok",0,T,50,,,,,133,,,,,,,23,1,1,,,,,3
2028,6,,"ACS Medical College and Hospital, Chennai",0,T,50,,,,,40,,,,,,,24,1,1,,,,,3
2029,6,,"All India Institute of Medical Sciences, Madurai",0,G,50,,,,,148,,,,,,,24,1,1,,,,,3
2030,6,,Annaii Medical College and Hospital,0,G,50,,,,,191,,,,,,,24,1,1,,,,,3
2031,6,,"Annapoorna Medical College and Hospital, Salem",0,T,50,,,,,164,,,,,,,24,1,1,,,,,3
2032,6,,Arunai Medical College And Hospital,0,T,50,,,,,164,,,,,,,24,1,1,,,,,3
2033,6,,Bhaarat Medical College and Hospital,0,T,50,,,,,20,,,,,,,24,1,1,,,,,3
2034,6,,"Chengalpattu Medical College, Chengalpattu",0,G,50,,,,,164,,,,,,,24,1,1,,,,,3
2035,6,,"Chettinad Hospital and Research Institute, Kanchipuram",0,T,50,,,,,28,,,,,,,24,1,1,,,,,3
2036,6,,"Christian Medical College, Vellore",0,T,50,,,,,164,,,,,,,24,1,1,,,,,3
2037,6,,"Coimbatore Medical College, Coimbatore",0,G,50,,,,,164,,,,,,,24,1,1,,,,,3
2038,6,,"Dhanalakshmi Srinivasan Institute of Medical Sciences and Hospital,",0,T,50,,,,,36,,,,,,,24,1,1,,,,,3
2039,6,,"Dhanalakshmi Srinivasan Medical College and Hospital,Perambalur",0,T,50,,,,,164,,,,,,,24,1,1,,,,,3
2040,6,,"E.S.I.C. Medical College and Hospital, K.K. Nagar, Chennai earlier known as ESIC Medical College and PGIMSR, K.K Nagar, Chennai",0,G,50,,,,,164,,,,,,,24,1,1,,,,,3
2041,6,,"Faculty of Medicine , Sri Lalithambigai Medical College and Hospital",0,T,50,,,,,164,,,,,,,24,1,1,,,,,3
2042,6,,"Government Dharmapuri Medical College, Dharmapuri",0,G,50,,,,,164,,,,,,,24,1,1,,,,,3
2043,6,,"Government Erode Medical College and Hospital, Perundurai (Formerly IRT Perundurai Medical College)",0,G,50,,,,,164,,,,,,,24,1,1,,,,,3
2044,6,,"Government Medical College,Ariyalur",0,G,50,,,,,164,,,,,,,24,1,1,,,,,3
2045,6,,"Government Medical College,Dindigul",0,G,50,,,,,164,,,,,,,24,1,1,,,,,3
2046,6,,"Government Medical College and ESIC Hospital, Coimbatore, Tamil Nadu.",0,G,50,,,,,164,,,,,,,24,1,1,,,,,3
2047,6,,Government Medical College Kallakurichi,0,G,50,,,,,164,,,,,,,24,1,1,,,,,3
2048,6,,"Government Medical College, Karur",0,G,50,,,,,164,,,,,,,24,1,1,,,,,3
2049,6,,Government Medical College Krishnagiri,0,G,50,,,,,164,,,,,,,24,1,1,,,,,3
2050,6,,Government Medical College Nagapattinam,0,G,50,,,,,164,,,,,,,24,1,1,,,,,3
2051,6,,"Government Medical College, Namakkal",0,G,50,,,,,164,,,,,,,24,1,1,,,,,3
2052,6,,"Government Medical College, Omandurar",0,G,50,,,,,164,,,,,,,24,1,1,,,,,3
2053,6,,"Government Medical College, Pudukottai, Tamil Nadu",0,G,50,,,,,164,,,,,,,24,1,1,,,,,3
2054,6,,Government Medical College Ramanathapuram,0,G,50,,,,,164,,,,,,,24,1,1,,,,,3
2055,6,,"Government Medical College, The Nilgiris",0,G,50,,,,,164,,,,,,,24,1,1,,,,,3
2056,6,,"Government Medical College, Thiruvallur",0,G,50,,,,,164,,,,,,,24,1,1,,,,,3
2057,6,,"Government Medical College ,Tiruppur",0,G,50,,,,,164,,,,,,,24,1,1,,,,,3
2058,6,,"Government Medical College, Virudhunagar",0,G,50,,,,,164,,,,,,,24,1,1,,,,,3
2059,6,,"Government Sivagangai Medical College, Sivaganga",0,G,50,,,,,164,,,,,,,24,1,1,,,,,3
2060,6,,"Government Thiruvannamalai Medical College, Thiruvannamalai",0,G,50,,,,,164,,,,,,,24,1,1,,,,,3
2061,6,,"Government Vellore Medical College, Vellore",0,G,50,,,,,164,,,,,,,24,1,1,,,,,3
2062,6,,"Government Villupuram Medical College, Villupuram",0,G,50,,,,,164,,,,,,,24,1,1,,,,,3
2063,6,,"Govt. Mohan Kumaramangalam Medical College, Salem- 30",0,G,50,,,,,164,,,,,,,24,1,1,,,,,3
2064,6,,"Indira Medical College and Hospitals, Thiruvallur",0,P,50,,,,,164,,,,,,,24,1,1,,,,,3
2065,6,,J R Medical College and Hospital,0,S,50,,,,,20,,,,,,,24,1,1,,,,,3
2066,6,,"KanyaKumari Government Medical College, Asaripallam",0,G,50,,,,,164,,,,,,,24,1,1,,,,,3
2067,6,,Kanyakumari Medical Mission Research Centre,0,T,50,,,,,192,,,,,,,24,1,1,,,,,3
2068,6,,"K A P Viswanathan Government Medical College, Trichy",0,G,50,,,,,164,,,,,,,24,1,1,,,,,3
2069,6,,"Karpagam Faculty of Medical Sciences and Research, Coimbatore",0,T,50,,,,,164,,,,,,,24,1,1,,,,,3
2070,6,,"Karpaga Vinayaga Institute of Medical Sciences,Maduranthagam",0,T,50,,,,,164,,,,,,,24,1,1,,,,,3
2071,6,,"Kilpauk Medical College, Chennai",0,G,50,,,,,164,,,,,,,24,1,1,,,,,3
2072,6,,"KMCH Institute of Health Sciences and Research, Coimbatore",0,P,50,,,,,164,,,,,,,24,1,1,,,,,3
2073,6,,"Madha Medical College and Hospital, Thandalam, Chennai",0,T,50,,,,,164,,,,,,,24,1,1,,,,,3
2074,6,,"Madras Medical College, Chennai",0,G,50,,,,,164,,,,,,,24,1,1,,,,,3
2075,6,,"Madurai Medical College, Madurai",0,G,50,,,,,164,,,,,,,24,1,1,,,,,3
2076,6,,"Meenakshi Medical College and Research Institute, Enathur",0,T,50,,,,,88,,,,,,,24,1,1,,,,,3
2077,6,,Melmaruvathur Adiparasakthi Instt. Medical Sciences and Research,0,T,50,,,,,164,,,,,,,24,1,1,,,,,3
2078,6,,Nandha Medical College and Hospital Erode,0,T,50,,,,,164,,,,,,,24,1,1,,,,,3
2079,6,,"Panimalar Medical College Hospital and Research Institute, Chennai,Tamil Nadu",0,T,50,,,,,164,,,,,,,24,1,1,,,,,3
2080,6,,"PSG Institute of Medical Sciences, Coimbatore",0,T,50,,,,,164,,,,,,,24,1,1,,,,,3
2081,6,,PSP Medical College Hospital and Research Institute,0,T,50,,,,,164,,,,,,,24,1,1,,,,,3
2082,6,,"Rajah Muthiah Medical College, Annamalainagar",0,G,50,,,,,7,,,,,,,24,1,1,,,,,3
2083,6,,"Saveetha Medical College and Hospital, Kanchipuram",0,T,50,,,,,125,,,,,,,24,1,1,,,,,3
2084,6,,"Shri Sathya Sai Medical College and Research Institute, Kancheepuram",0,T,50,,,,,136,,,,,,,24,1,1,,,,,3
2085,6,,"Sree Balaji Medical College and Hospital, Chennai",0,T,50,,,,,20,,,,,,,24,1,1,,,,,3
2086,6,,"Sree Mookambika Institute of Medical Sciences, Kanyakumari",0,T,50,,,,,164,,,,,,,24,1,1,,,,,3
2087,6,,"Sri Muthukumaran Medical College,Chennai",0,T,50,,,,,164,,,,,,,24,1,1,,,,,3
2088,6,,Srinivasan Medical College and Hospital,0,T,50,,,,,36,,,,,,,24,1,1,,,,,3
2089,6,,"Sri Ramachandra Medical College and Research Institute, Chennai",0,T,50,,,,,139,,,,,,,24,1,1,,,,,3
2090,6,,"Sri Venkateswaraa Medical College Hospital and Research Institute, Chennai",0,P,50,,,,,143,,,,,,,24,1,1,,,,,3
2091,6,,"SRM Medical College Hospital and Research Centre, Chengalpattu",0,T,50,,,,,145,,,,,,,24,1,1,,,,,3
2092,6,,"Stanley Medical College, Chennai",0,G,50,,,,,164,,,,,,,24,1,1,,,,,3
2093,6,,"ST Peters Medical College, Hospital and Research Institute",0,T,50,,,,,164,,,,,,,24,1,1,,,,,3
2094,6,,Swamy Vivekanandha Medical College Hospital And Research Institute,0,T,50,,,,,164,,,,,,,24,1,1,,,,,3
2095,6,,"Tagore Medical College and Hospital, Chennai",0,T,50,,,,,164,,,,,,,24,1,1,,,,,3
2096,6,,"Thanjavur Medical College,Thanjavur",0,G,50,,,,,164,,,,,,,24,1,1,,,,,3
2097,6,,"Theni Government Medical College,Theni",0,G,50,,,,,164,,,,,,,24,1,1,,,,,3
2098,6,,"Thiruvarur Govt. Medical College, Thiruvarur",0,G,50,,,,,164,,,,,,,24,1,1,,,,,3
2099,6,,"Thoothukudi Medical College, Thoothukudi",0,G,50,,,,,164,,,,,,,24,1,1,,,,,3
2100,6,,"Tirunelveli Medical College,Tirunelveli",0,G,50,,,,,164,,,,,,,24,1,1,,,,,3
2101,6,,"Trichy SRM Medical College Hospital and Research Centre, Trichy",0,T,50,,,,,164,,,,,,,24,1,1,,,,,3
